date,mu,omega,alpha_1,beta_1,gamma_x,persistence,nu,sigma_next,realized_col,converged
2005-08-24,-1.7689890759050813e-05,0.007695549014618937,2.1448163859308126e-12,0.74434087669773,0.32851117714056904,0.7443408766998748,54.931503074819986,0.006060144031291883,rv5,True
2005-08-25,-3.535669559143714e-05,0.007950498149476704,7.115328968447772e-12,0.7400431318783169,0.33364110542736586,0.7400431318854322,54.93021510509417,0.006338165661109769,rv5,True
2005-08-26,-3.334611927624288e-05,0.007923573707959694,1.8898043026117868e-12,0.7337848646274829,0.341613659956783,0.7337848646293728,54.93120949738235,0.0059763015728006965,rv5,True
2005-08-29,-3.6559377246538885e-05,0.008085778677896635,0.0,0.7311455777597581,0.34463050206883755,0.7311455777597581,54.93072927868212,0.006120296150579862,rv5,True
2005-08-30,-2.5940875188706932e-05,0.008442438451472075,0.0,0.7272157466281098,0.34909925509625267,0.7272157466281098,54.932460173528526,0.006085737710189487,rv5,True
2005-08-31,-4.2013636102604644e-05,0.008172211167983105,3.962518679472316e-12,0.7275983171359698,0.34870105855115274,0.7275983171399323,54.93244720132832,0.0067376054926515435,rv5,True
2005-09-01,-2.145954491813416e-05,0.008818867144479258,0.0,0.7237986825402802,0.3529181956134599,0.7237986825402802,54.93320591959464,0.007292607214040997,rv5,True
2005-09-02,-1.0174581230653948e-05,0.008482521961187742,8.086726291440628e-11,0.7267669475574046,0.3489537053804578,0.7267669476382719,54.92959700831417,0.007673889557177357,rv5,True
2005-09-06,-5.205786391380012e-06,0.00829313789903221,4.19900387331292e-11,0.7285981730144824,0.3464113272860368,0.7285981730564725,52.03498238339561,0.007176579018623281,rv5,True
2005-09-07,2.0534837811864336e-05,0.00898736071705849,0.0,0.7237524250693403,0.35277584403657364,0.7237524250693403,52.03300692424521,0.007246243754736393,rv5,True
2005-09-08,2.0169347688160533e-05,0.008850262436601575,0.0,0.7232366190695505,0.3534553336796193,0.7232366190695505,52.03276818114863,0.0066737677369551555,rv5,True
2005-09-09,1.3758586299374656e-05,0.008907785426956069,0.0,0.7204883276075911,0.3568459306308158,0.7204883276075911,52.02882488770626,0.006321724983564084,rv5,True
2005-09-12,2.580872948776073e-05,0.00931657137965029,1.8926744732189614e-12,0.7212756650787943,0.35491968143170055,0.721275665080687,46.46340779472863,0.006023327021821529,rv5,True
2005-09-13,3.9815707635424484e-05,0.009527371555627788,3.1911469173415686e-11,0.7204455163926687,0.35536506506001064,0.7204455164245802,36.06179562472971,0.005535934734105388,rv5,True
2005-09-14,4.679500309733346e-05,0.00960659314954847,3.901770652052631e-12,0.738648624252234,0.33024652155157974,0.7386486242561358,26.702153991024677,0.005663268102303882,rv5,True
2005-09-15,2.8312732072847593e-05,0.010745686755175645,3.349910397638833e-11,0.7233388867612491,0.34751693612167217,0.7233388867947482,30.10643274785428,0.005699497838616792,rv5,True
2005-09-16,1.3248718304113566e-05,0.010046564281194041,0.0,0.7195447869578607,0.3527336214334314,0.7195447869578607,77.47954684149678,0.005941211373937983,rv5,True
