date,mu,omega,alpha_1,beta_1,persistence,nu,sigma_next,converged
2007-01-03,0.0005083690104040684,0.006209871265568458,0.029874636605122212,0.9556999277402102,0.9855745643453324,26.53472992339101,0.005299508304927396,True
2007-01-04,0.0005037368946516083,0.006053085286666199,0.03026491652599447,0.9556403506794355,0.98590526720543,24.934450080830278,0.0052225960469094316,True
2007-01-05,0.000506335211569005,0.006118427790058496,0.03026121104810447,0.9553857536037464,0.9856469646518509,25.550558778606735,0.005163133925776307,True
2007-01-08,0.0004964908250026061,0.006255864934773256,0.029885472880450365,0.9554727173079329,0.9853581901883833,26.201812918186434,0.0052547116020754394,True
2007-01-09,0.0004966087841081543,0.006126324008688383,0.03017828124357338,0.9554442995281708,0.9856225807717441,24.84845550013202,0.005188684773456202,True
2007-01-10,0.0004958525143092979,0.006235992657321742,0.030283644872074925,0.9549816238308312,0.9852652687029061,25.902128420033314,0.005133202504763283,True
2007-01-11,0.0004998933694551713,0.0063638857348036326,0.03056098784881785,0.9543280795244622,0.9848890673732801,26.28569202663683,0.005081362165417877,True
2007-01-12,0.0005097772208546146,0.006665479001698445,0.03048129800707746,0.9537133286488556,0.984194626655933,28.15238786301461,0.00515190133470848,True
2007-01-16,0.0005200420475919853,0.006735699815736197,0.03064214215670691,0.9533669952442617,0.9840091374009686,28.152293287074865,0.005145710949862654,True
2007-01-17,0.0005236281070594492,0.006885860745312757,0.031154886932488437,0.9524435689513393,0.9835984558838278,28.1522939895791,0.005086693517195072,True
2007-01-18,0.0005267177208323059,0.00590024827713117,0.03299815171989631,0.953014793516839,0.9860129452367353,28.153712772709266,0.004927498595251626,True
2007-01-19,0.0005169756589617495,0.005983040623319573,0.032869114521072586,0.952907189852478,0.9857763043735506,28.154225932180957,0.0049364640953637375,True
2007-01-22,0.0005287926118583168,0.005577233764555628,0.035103758627373007,0.9518132181056974,0.9869169767330704,28.153352976768623,0.004831658469295762,True
2007-01-23,0.000521111137059793,0.005645039527191555,0.035240802434702644,0.9515937496736151,0.9868345521083177,28.152790056395656,0.00489982475956182,True
2007-01-24,0.00052420899942413,0.005594216582945187,0.03527559935705451,0.9516161776749598,0.9868917770320143,28.151952977681677,0.0048632773445781135,True
2007-01-25,0.0005367512889729139,0.005961338313975015,0.034433668433680294,0.9516561465272255,0.9860898149609059,28.872929406297267,0.0050680133725791564,True
2007-01-26,0.0005231235941578338,0.006509571453876204,0.03587242581010242,0.9494919263281177,0.9853643521382202,28.872753836129082,0.00548717738629511,True
