,log_ret,rv5,bv
2003-11-05,-0.0013016814429098744,5.665533592798114e-05,3.346724891563928e-05
2003-11-06,0.005641028444933305,3.675526457503364e-05,3.543738571603361e-05
2003-11-07,-0.004187436249298848,4.743932459109592e-05,4.4747228513670385e-05
2003-11-10,-0.006247341875141643,2.4180610281087817e-05,2.1161118777352906e-05
2003-11-11,-0.0004968896720516369,1.917307399719124e-05,1.9400185097874782e-05
2003-11-12,0.011734937620201613,2.4363778862615177e-05,2.0477153627851608e-05
2003-11-13,-0.00021729169606032883,3.4126747378160084e-05,2.723834587792661e-05
2003-11-14,-0.00787316013171413,4.512374805790352e-05,4.421213915916195e-05
2003-11-17,-0.006544744828358873,6.625123328494651e-05,4.746601440319749e-05
2003-11-18,-0.008790270868238359,5.4951035308195315e-05,5.211761374819139e-05
2003-11-19,0.00807108438095927,3.781154516711416e-05,3.066025157302645e-05
2003-11-20,-0.008351563518535166,7.615575238399471e-05,5.4250095668626176e-05
2003-11-21,0.001160092937530166,5.457850619997579e-05,3.58371664789568e-05
2003-11-24,0.016263170081299627,5.9758240027705895e-05,2.9393915353834428e-05
2003-11-25,0.002127074461406586,2.8401241969711328e-05,2.7184967899862688e-05
2003-11-26,0.003702077294425621,3.193256148517625e-05,2.6766705136658577e-05
2003-11-28,7.560293343011892e-05,6.46803909284331e-06,6.000319175331301e-06
2003-12-01,0.011023874285155166,4.537549354033174e-05,2.674133733885773e-05
2003-12-02,-0.0033610015395861836,2.5353905423431257e-05,2.2584378936370996e-05
2003-12-03,-0.001445236134698824,4.654935891581881e-05,4.6526635872197766e-05
2003-12-04,0.005039870525995305,3.3049787161511295e-05,2.9833597449968225e-05
2003-12-05,-0.008011976323602177,4.4275830617389246e-05,3.476463690728933e-05
2003-12-08,0.0069368129588260885,2.6150272844721916e-05,2.330754976890479e-05
2003-12-09,-0.008567696401074798,4.937127533563427e-05,5.316805034108105e-05
2003-12-10,-0.0010383628783747767,3.275175649755485e-05,2.4337487146405633e-05
2003-12-11,0.011652549889736186,3.1595599915460704e-05,2.8459342376823212e-05
2003-12-12,0.002750084468771341,2.826833556827425e-05,2.039010435070657e-05
2003-12-15,-0.00551711373624908,6.0000080947506966e-05,4.144716870333275e-05
2003-12-16,0.006242992267227798,3.7890969862474306e-05,3.210613757256683e-05
2003-12-17,0.001059952494357752,2.140499046458319e-05,2.3134281098709484e-05
2003-12-18,0.011944107890712985,1.769636949308056e-05,1.9679938192817027e-05
2003-12-19,-0.0006429864183976619,3.100813966890739e-05,3.1860703222616453e-05
2003-12-22,0.0039066490146044686,1.9032176175723312e-05,1.8737378603808112e-05
2003-12-23,0.002897188465484035,1.5631441422443594e-05,1.2573413341709684e-05
2003-12-24,-0.00156179391410749,7.997821289933024e-06,4.445026778599453e-06
2003-12-26,0.0016895521227455745,6.019110618767461e-06,5.8101449039787885e-06
2003-12-29,0.011774660248515367,2.517278885722663e-05,1.457014287126801e-05
2003-12-30,0.00010821242108871587,1.1010824797557e-05,1.1698099620723226e-05
2003-12-31,0.0010634655556254202,1.973961587031982e-05,1.794617564846829e-05
2004-01-02,-0.0021912530015395504,4.746692947241121e-05,3.261082175758122e-05
2004-01-05,0.01229167002076803,3.5042980315462e-05,1.8483969514704747e-05
2004-01-06,0.001835238873368894,1.9968604277599556e-05,1.857998045886292e-05
2004-01-07,0.0022671210617373205,2.894911799578962e-05,2.6903094472092468e-05
2004-01-08,0.0041828828900474235,3.1764671407365824e-05,2.979776979501842e-05
2004-01-09,-0.00824065828617293,6.887760581914288e-05,5.105760458075359e-05
2004-01-14,0.007736449904747644,2.1453890090610127e-05,1.541173029170885e-05
2004-01-15,0.0016267066321402623,5.030325056194925e-05,4.8608883144261225e-05
2004-01-16,0.00644538640593062,3.557575245891007e-05,2.3985322443319256e-05
2004-01-20,-0.0002194455059782996,2.3184809785413452e-05,2.1888786319669023e-05
2004-01-21,0.007164100077261537,3.622873754930808e-05,2.8272259727099233e-05
2004-01-22,-0.0028892041623000964,3.344119684036042e-05,3.169806422596786e-05
2004-01-23,-0.0025732605313777412,3.714446672730906e-05,3.474830103997246e-05
2004-01-26,0.012255343551544229,2.9493382477689325e-05,2.7516495784232423e-05
2004-01-27,-0.009559711815706251,2.8899870826598297e-05,3.0949924266400616e-05
2004-01-28,-0.013515978557643749,9.465898688401444e-05,5.851554571614337e-05
2004-01-29,0.004455098459383855,8.060087997667982e-05,8.379279014507105e-05
2004-01-30,-0.002437237945152937,5.2655363186854285e-05,5.063827057442135e-05
2004-02-02,0.0034333812782145756,8.276496145781176e-05,6.862036582743965e-05
2004-02-03,0.0008190910309497923,3.468135072140051e-05,3.23647855942428e-05
2004-02-04,-0.008318905082415284,5.854818895978196e-05,3.854753451925838e-05
2004-02-05,0.00215487701714423,4.500600047418261e-05,4.191157656453029e-05
2004-02-06,0.012132780150426292,4.4750861202062913e-05,3.606263214096742e-05
2004-02-09,-0.002839491851305276,1.758705003074006e-05,1.4784116084536536e-05
2004-02-10,0.005059888938172996,2.396465451835885e-05,2.1598703097858305e-05
2004-02-11,0.010501679568999833,4.493386620434971e-05,4.612102940837392e-05
2004-02-12,-0.004564102270607329,2.165582981415501e-05,1.3574101453734068e-05
2004-02-13,-0.005108378998307295,4.805695896248099e-05,3.974757457587653e-05
2004-02-17,0.009162543962865755,4.373560722222403e-05,2.2397536000870383e-05
2004-02-18,-0.004245150450241653,1.7099794146549574e-05,1.923954066669239e-05
2004-02-19,-0.004115035234069531,5.643173723016871e-05,3.208766375085621e-05
2004-02-20,-0.0020071040745275326,4.8976177165165696e-05,3.7201677153458135e-05
2004-02-23,-0.0035265379816324938,3.072271007076642e-05,2.178360742828675e-05
2004-02-24,-0.0009822925039308927,4.1801528184928e-05,3.82173042993356e-05
2004-02-25,0.0037747957082938655,1.814413350414673e-05,1.7742951752802387e-05
2004-02-26,0.0008475872670299367,1.8121346136605375e-05,1.6118379519960123e-05
2004-02-27,0.00030565416779104737,3.457720143099171e-05,2.9272195101216545e-05
2004-03-01,0.008996657621269222,3.30084047095964e-05,2.1641616415477192e-05
2004-03-02,-0.005414376909162577,3.633605420624729e-05,3.118143989025477e-05
2004-03-03,0.0013910989314807054,2.449546262963568e-05,2.3894477917011452e-05
2004-03-04,0.0032788052204315576,1.2639581072143253e-05,1.0475007032685903e-05
2004-03-05,0.002153989388130384,0.0001092408875262,7.126374951262445e-05
2004-03-08,-0.00884443054050088,2.5753194154617617e-05,2.5048017047817976e-05
2004-03-09,-0.005525020829749927,5.865012042754661e-05,5.454680585280752e-05
2004-03-10,-0.014836936394358347,5.0182507177007154e-05,3.759883842753931e-05
2004-03-11,-0.015629591443131474,0.0001092176859828,9.585860377853356e-05
2004-03-12,0.012519584792730853,6.976664386808508e-05,6.147849732440573e-05
2004-03-15,-0.014355883404135739,8.201414029738411e-05,6.626412808068873e-05
2004-03-16,0.005804915707977365,8.455166175668443e-05,5.13965329360572e-05
2004-03-17,0.011563098693049945,4.4586957281568565e-05,2.659706508635829e-05
2004-03-18,-0.0013712659643951852,7.043889686593408e-05,6.760962536366187e-05
2004-03-19,-0.01093925393528039,3.9519041663780586e-05,3.562276445413857e-05
2004-03-22,-0.013431298393184576,0.0001255501692582,7.239297067977157e-05
2004-03-23,-0.0006941400249491636,6.745227909794062e-05,5.824055985651602e-05
2004-03-24,-0.002753902718964696,8.841276147938639e-05,8.353697941782306e-05
2004-03-25,0.015887921342862654,6.424823288974736e-05,2.694427557462247e-05
2004-03-26,-0.00012625124013521116,3.2835975217664794e-05,3.2101583972629595e-05
2004-03-29,0.011994549998034287,6.909192137628849e-05,2.8389441794523805e-05
2004-03-30,0.004179418476071284,3.178590567856294e-05,2.2691234993974194e-05
2004-03-31,-0.0009233037170810476,3.857241432637163e-05,3.0043409832693946e-05
2004-04-01,0.005721386610518131,3.750687919434623e-05,3.3978660617818965e-05
2004-04-02,0.008065730255626846,8.258610605993663e-05,5.1883607917866875e-05
2004-04-05,0.007636123065728029,1.5551893903791948e-05,1.2693597628651792e-05
2004-04-06,-0.0021409557184872696,2.769297575464312e-05,1.5289798847844047e-05
2004-04-07,-0.005845644876457001,3.418841263492474e-05,2.7077791469428497e-05
2004-04-08,-0.0017191177092845678,9.234176137282728e-05,3.437289770350023e-05
2004-04-12,0.005480329228408465,2.288206815205179e-05,1.4246158508001032e-05
2004-04-13,-0.014023132406473238,4.071674296421818e-05,3.53067177773323e-05
2004-04-14,-0.0013998903638174909,6.425772176980446e-05,4.374188378194825e-05
2004-04-15,0.0008507998917970383,5.9177641799387486e-05,5.72930109328492e-05
2004-04-16,0.004666504265735227,3.233748624242546e-05,3.0100209187523464e-05
2004-04-19,0.001312943251816634,2.1005154010385787e-05,2.25916943206384e-05
2004-04-20,-0.015083242211328063,4.2924170094783864e-05,3.8428158443917815e-05
2004-04-21,0.005331729211460967,5.630832095346389e-05,5.375717607612319e-05
2004-04-22,0.014092201847168973,6.294623535973745e-05,6.825868406491705e-05
2004-04-23,9.644089276683587e-05,3.0357593841097723e-05,3.1052261434777676e-05
2004-04-26,-0.004613263602258222,3.660388723708682e-05,3.028652339072891e-05
2004-04-27,0.0029812834555364986,4.660480074811698e-05,5.011458395647307e-05
2004-04-28,-0.014630696530121057,5.451483881392403e-05,3.733954039688837e-05
2004-04-29,-0.00898657176036366,8.081043888820069e-05,8.53140488479598e-05
2004-04-30,-0.004045178111617531,9.538382372455228e-05,8.555312422864981e-05
2004-05-03,0.008709658541640408,4.88308927393427e-05,4.066309892583244e-05
2004-05-04,0.0020830081509730647,9.427150373557812e-05,6.992325105390698e-05
2004-05-05,0.0018647649688725565,3.836488845782484e-05,3.430501594111902e-05
2004-05-06,-0.006977209344875668,7.60281335211063e-05,4.62502772866574e-05
2004-05-07,-0.013892815724993568,9.961025442733376e-05,9.279771225868672e-05
2004-05-10,-0.010264945354684585,0.0001535742777731,0.0001197871225059
2004-05-11,0.007448465730731435,4.024072319311001e-05,3.440327823958598e-05
2004-05-12,0.001787424669948301,0.0001274551552618,0.0001027558320022
2004-05-13,-0.0011851799213866698,8.209932131170614e-05,7.890576058222921e-05
2004-05-14,-0.0006478841335324503,9.621926843907416e-05,9.650692603532988e-05
2004-05-17,-0.010663488551048594,0.0001247656604174,6.799589297336654e-05
2004-05-18,0.007289539708444259,3.9395953194299815e-05,2.050463281014116e-05
2004-05-19,-0.0025769782929208063,9.86686537030104e-05,3.460801114496317e-05
2004-05-20,0.0004131302015624172,4.035178359879427e-05,4.082749362004504e-05
2004-05-21,0.004012243625124867,4.179290790636993e-05,2.864182251832562e-05
2004-05-24,0.001507296971605676,5.5014024571407496e-05,4.258006105524813e-05
2004-05-25,0.016198535175438344,5.1230153682229495e-05,4.150329299148118e-05
2004-05-26,0.0015526072106712974,2.7863456427608657e-05,2.6399215650361567e-05
2004-05-27,0.005446436844569469,5.251121758073374e-05,3.953267112956779e-05
2004-05-28,8.918896019061151e-06,1.2069237764693068e-05,1.2779468463088328e-05
2004-06-01,8.918816472913704e-06,3.103073141263362e-05,3.119559798827707e-05
2004-06-02,0.0034367354599993405,3.385568310187234e-05,2.4726382953154444e-05
2004-06-03,-0.007341855945348641,3.8072541896442985e-05,2.9640607588080855e-05
2004-06-04,0.00515297033486295,6.317875897821396e-05,2.3087733166765452e-05
2004-06-07,0.015617238835107017,3.680207962490128e-05,1.759758620588263e-05
2004-06-08,0.0012182351122556057,2.672914921510409e-05,1.8513003620881668e-05
2004-06-09,-0.009257125494128715,2.046498510355124e-05,1.594496175852098e-05
2004-06-10,0.004472070291432928,1.821254634582509e-05,1.0533801018498534e-05
2004-06-14,-0.010145995280410602,3.3429852250041604e-05,2.283909972498289e-05
2004-06-15,0.006796026528779642,6.083380699398143e-05,3.836072673013783e-05
2004-06-16,0.001006169492040243,1.517046656254418e-05,1.2110531123932914e-05
2004-06-17,-0.0013506179142943608,2.073575942602274e-05,1.4801962385697172e-05
2004-06-18,0.002355776046800706,2.381136068270356e-05,1.966752717545456e-05
2004-06-21,-0.0038320650840786286,1.7252664325829553e-05,1.7944817209144393e-05
2004-06-22,0.0037351201707460646,2.6962590883066065e-05,2.4261308747368048e-05
2004-06-23,0.008329322174442488,2.090118440408619e-05,2.0011128925787085e-05
2004-06-24,-0.002467862177169877,1.9973600548683364e-05,2.159226583867091e-05
2004-06-25,-0.0025793786947234665,1.902370532555758e-05,1.4253760285831317e-05
2004-06-28,-0.003996237944801528,4.543120671141995e-05,2.5823301930028e-05
2004-06-29,0.0024489304780388466,1.5675630722967488e-05,1.567380733202832e-05
2004-06-30,0.004433312355897279,2.9324422786989645e-05,2.7608652856131783e-05
2004-07-01,-0.011390537762558495,4.5588477420420225e-05,4.491324570823301e-05
2004-07-02,-0.003407944511357286,2.965733230799156e-05,2.7070412066921187e-05
2004-07-06,-0.007522489060247217,2.98899515034185e-05,2.969622720799785e-05
2004-07-07,0.001333721414164657,1.866555346980615e-05,1.6925790654388736e-05
2004-07-08,-0.008083247116191572,4.254086159008393e-05,3.869545706419229e-05
2004-07-09,0.0033849510174102093,4.270728226870934e-05,2.2814085846966416e-05
2004-07-12,0.0013651388813551435,3.0901773762321794e-05,2.524096354006753e-05
2004-07-13,0.0008791682558593195,8.971083163326272e-06,8.482976564301609e-06
2004-07-14,-0.0035123214261361113,6.267228165025885e-05,3.285336723364019e-05
2004-07-15,-0.004021501488465695,2.9659089386180835e-05,2.502993137958143e-05
2004-07-16,-0.0048817475573583735,3.768872433914414e-05,2.936877946943649e-05
2004-07-19,-0.0005176477114323674,3.913758286586616e-05,4.0323011930607096e-05
2004-07-20,0.00696122554542189,3.930473556811868e-05,3.988795945268184e-05
2004-07-21,-0.012837566336317607,5.874017661897356e-05,4.566587747837201e-05
2004-07-22,0.001980858441287481,8.039336687104356e-05,7.681656919038598e-05
2004-07-23,-0.009630657723056935,5.332088284227309e-05,4.809943623895328e-05
2004-07-26,-0.001741751314660256,7.132325933508244e-05,6.669297708439568e-05
2004-07-27,0.009857450819994007,4.178087958711557e-05,3.559702205872584e-05
2004-07-28,0.0008125220124650667,7.185965149762403e-05,6.847124148054577e-05
2004-07-29,0.004607002403329119,4.283496445307457e-05,3.300716327642315e-05
2004-07-30,0.0009079683924433368,2.8759359970082107e-05,2.4308101002554507e-05
2004-08-02,0.004301627212048409,3.6198109430508486e-05,2.830032124930796e-05
2004-08-03,-0.00661857787079434,2.559403484988062e-05,2.1489768002267885e-05
2004-08-04,-0.000891865878815068,4.649421378265179e-05,3.572248316127151e-05
2004-08-05,-0.016200371748204212,5.089524964613041e-05,4.5597598267882294e-05
2004-08-06,-0.01565847051581759,9.310910478276804e-05,6.698637223519225e-05
2004-08-09,0.0014370855002932004,2.567421811555774e-05,2.433764065956572e-05
2004-08-10,0.012489494182583272,4.235918848575945e-05,2.4080371975614295e-05
2004-08-11,-0.0030636141158932872,0.000106615456384,5.1377353497720075e-05
2004-08-12,-0.011530550579577081,5.057373518265611e-05,4.178412556252975e-05
2004-08-13,0.0015037879485682026,4.4338472933013784e-05,3.868647351712093e-05
2004-08-16,0.013729765920382775,4.2471270675270006e-05,3.8376619681759126e-05
2004-08-17,0.0015458171146409683,3.1006703684964066e-05,2.644397574359501e-05
2004-08-18,0.01266491203809661,4.6866269602696235e-05,3.7723024298395704e-05
2004-08-19,-0.003889008172902386,3.815873751643198e-05,3.183287999755552e-05
2004-08-20,0.006889206484791188,2.6390427188093405e-05,2.2524584353565505e-05
2004-08-23,-0.002187705969893372,2.307730199054928e-05,1.832715628211532e-05
2004-08-24,0.0003102161501509215,3.4231125747722495e-05,2.4851338911028405e-05
2004-08-25,0.007923424519383104,2.7597310534817756e-05,2.4170093634066904e-05
2004-08-26,0.0004886126213561326,1.5073402594493956e-05,1.4123833372785162e-05
2004-08-27,0.0024936316927641755,9.574371923892922e-06,7.371393812120069e-06
2004-08-30,-0.007990692913110387,1.7895378720024522e-05,1.223240442855874e-05
2004-08-31,0.004229794544600374,2.8047606015009595e-05,1.9715509860873665e-05
2004-09-01,0.0016290480913623284,3.0425982182419896e-05,2.7848431128504186e-05
2004-09-02,0.011392215279489193,1.9551714467397137e-05,1.424416121093914e-05
2004-09-03,-0.003771037382582776,2.60606055105332e-05,2.1806463974993453e-05
2004-09-07,0.0061820542131920675,4.8332455708459064e-05,2.079343722343689e-05
2004-09-08,-0.004317151490408122,2.274243297806097e-05,2.276212834736896e-05
2004-09-09,0.0016021126248020323,3.1993060329525735e-05,2.7478677749735193e-05
2004-09-10,0.005084666001108573,2.897432488815207e-05,2.804416377760593e-05
2004-09-13,0.0012271467713391715,1.8321578306685488e-05,1.688751253183639e-05
2004-09-14,0.0027688802844680893,1.434966281000752e-05,1.3416269042612389e-05
2004-09-15,-0.007249018886507308,2.2377523033820985e-05,2.1459572717601973e-05
2004-09-16,0.002959320446866087,1.2610326252627773e-05,7.851134711685639e-06
2004-09-17,0.004528953029818261,2.3171616920976163e-05,1.7318284186817737e-05
2004-09-20,-0.005633217025477144,3.337096362363877e-05,2.6398233761447032e-05
2004-09-21,0.006182399908317926,1.5660752281588137e-05,1.3830502257090308e-05
2004-09-22,-0.014063323964944807,5.7548189795053e-05,2.442262917489272e-05
2004-09-23,-0.00442833050425584,2.6779757826179938e-05,2.505321698562934e-05
2004-09-24,0.001496304587811359,1.723573894888711e-05,1.4651777960467648e-05
2004-09-27,-0.00579030998339114,1.8949844962388897e-05,1.6966476685020744e-05
2004-09-28,0.005817331046311658,2.4010680108980993e-05,2.0259813446955818e-05
2004-09-29,0.003820624307079079,2.4855104597581503e-05,2.592511345758625e-05
2004-09-30,-0.00020639001504552112,2.8325689436875165e-05,2.3486342587503533e-05
2004-10-01,0.015229670134647932,3.3225022488154e-05,2.6692392125432752e-05
2004-10-04,0.0031416595433189087,4.168720740893959e-05,2.1280222456420377e-05
2004-10-05,-0.00026436609570712477,2.027711933198608e-05,2.0448292869068835e-05
2004-10-06,0.006325576335160399,1.6897573713299464e-05,1.6176226113918586e-05
2004-10-07,-0.009980983603488092,1.61697043963027e-05,1.6652177833539536e-05
2004-10-08,-0.007404613306608354,2.955327722998703e-05,2.8700277357403113e-05
2004-10-11,0.0022431513206662146,1.6183237152435995e-05,1.079482458875994e-05
2004-10-13,-0.010116080620484524,4.3732609343134314e-05,4.6659013275994855e-05
2004-10-14,-0.009049590561199139,2.6824084809833783e-05,2.778111206700539e-05
2004-10-15,0.004295908316444219,5.3230498235616505e-05,3.970291864835894e-05
2004-10-18,0.00538221213408363,3.950880631493592e-05,4.095665892754177e-05
2004-10-19,-0.00980501710243864,3.3589967210355955e-05,2.8402802177388503e-05
2004-10-20,0.0003081496544101725,5.379510947431661e-05,4.62413807082392e-05
2004-10-21,0.0025612148541549473,5.0166302303134735e-05,4.302266621269315e-05
2004-10-22,-0.009773189018130068,3.627708272348647e-05,3.257540647462729e-05
2004-10-25,-0.0006391235095435377,4.681632674408756e-05,3.988591818848387e-05
2004-10-26,0.014363424970160743,3.938181052507464e-05,3.206762578594913e-05
2004-10-27,0.013138724982897365,4.7077507230283624e-05,4.678378671145512e-05
2004-10-28,0.0015981110181684244,3.445948108293571e-05,2.8352450725017783e-05
2004-10-29,0.002011761057452155,2.9219276576608413e-05,3.19104558635438e-05
2004-11-01,0.0009026469405188919,1.543053972137845e-05,1.3457648954574337e-05
2004-11-02,-2.6536813195754405e-05,4.7029373562063945e-05,4.753373965753577e-05
2004-11-03,0.009175022538610023,0.0002290475182417,6.253727635821111e-05
2004-11-04,0.017653598585505748,3.412224664175711e-05,3.2804088770813535e-05
2004-11-05,0.004047840450946971,4.1522339727521275e-05,4.4905013026258835e-05
2004-11-08,-0.0008322930151685171,2.0279031954573085e-05,1.841220195291704e-05
2004-11-09,-0.00036917635458433296,2.3375772897977335e-05,2.2877997476667685e-05
2004-11-10,-0.0011513314614362002,2.72746346160913e-05,2.667788302982091e-05
2004-11-11,0.009139673733747244,2.183518996113652e-05,1.649050381542095e-05
2004-11-12,0.008448890664238817,1.4740762033689898e-05,1.6121510409189493e-05
2004-11-15,0.00016048178355010378,2.7330807067689407e-05,1.6290925224367598e-05
2004-11-16,-0.007196257486448587,2.4022032195980648e-05,1.4722470250834113e-05
2004-11-17,0.005328006631315496,4.764547939475519e-05,2.8682153264073268e-05
2004-11-18,0.00158950285419035,1.807258079870548e-05,1.6826151478568497e-05
2004-11-19,-0.011094518175677415,3.339072756184021e-05,3.2298088261299265e-05
2004-11-22,0.005588129575146539,2.115910638294614e-05,1.9045135019583433e-05
2004-11-23,-0.000135924969625556,2.8939995465948583e-05,2.197465062813905e-05
2004-11-24,0.004399673095451639,1.8173750543473095e-05,1.3745250542778994e-05
2004-11-26,0.00035519773046921443,6.9294709887614594e-06,6.243168840234139e-06
2004-11-29,-0.003438874490591104,4.976157720190865e-05,5.081800244039106e-05
2004-11-30,-0.0035699448873991457,2.999450821740443e-05,2.68482007913233e-05
2004-12-01,0.013851292839182072,3.0809521325215374e-05,2.272324672621269e-05
2004-12-02,-0.00035277516828724487,2.6607529168391093e-05,2.6651851956903824e-05
2004-12-03,0.00041995633071501004,4.9646967466389464e-05,4.487968863118814e-05
2004-12-06,-0.000621598030901005,2.327480025736807e-05,1.9969380919992348e-05
2004-12-07,-0.010949477017372367,3.7054910737959184e-05,3.060709331771039e-05
2004-12-08,0.004475380205604118,2.5115345603359603e-05,1.74502231828764e-05
2004-12-09,0.005549385087783243,4.259258668109634e-05,3.5382665507636386e-05
2004-12-10,-0.0007488021619224128,2.391305135215696e-05,2.5249303674048295e-05
2004-12-13,0.00889877921748905,3.15896106008939e-05,1.298926916612318e-05
2004-12-14,0.004137448929137477,1.5006731717879218e-05,1.6663202241856657e-05
2004-12-15,0.0017182063501071099,2.323479493696384e-05,1.847474347474689e-05
2004-12-16,-0.0022999109270740448,3.356420948135235e-05,2.571231180653298e-05
2004-12-17,-0.006203690401124895,4.728763038046928e-05,3.6751661957411467e-05
2004-12-20,-0.0009037430637786059,4.6161772293926795e-05,1.9644154690369916e-05
2004-12-21,0.009224873234355613,2.2023389781050527e-05,1.5822898522074766e-05
2004-12-22,0.003535664591013621,1.7205482668070214e-05,1.4202746679891308e-05
2004-12-23,0.0008014442950141643,1.1091437024996344e-05,1.0846854084331715e-05
2004-12-27,-0.004187811826073862,2.8333563095953913e-05,1.2160663830720976e-05
2004-12-28,0.00630812596479835,1.9559380068330456e-05,1.1322398319839978e-05
2004-12-29,0.0002636935237321225,7.845495953125145e-06,5.673605244900104e-06
2004-12-30,3.2956801875094754e-05,5.985971865798163e-06,5.300923112957151e-06
2004-12-31,-0.0015171381773972925,8.034036374705617e-06,6.938222958305381e-06
2005-01-03,-0.008477190249155164,4.5901741636569045e-05,3.2607858502095925e-05
2005-01-04,-0.011230713464065012,4.811579241064163e-05,3.971003515124905e-05
2005-01-05,-0.003692934511853707,4.540723082624014e-05,3.906958332075565e-05
2005-01-06,0.0030952335381586593,3.700410634180749e-05,2.455388349829107e-05
2005-01-07,-0.0013145146194508683,3.716516076401826e-05,3.767995620815013e-05
2005-01-10,0.0032578391562108067,2.966732963089849e-05,2.5984510778919293e-05
2005-01-11,-0.005553954497985458,2.9697495360681423e-05,2.2356378970563844e-05
2005-01-12,0.003989495977688051,5.238506417245631e-05,5.043514865718798e-05
2005-01-13,-0.009124143174073396,2.5234357658269245e-05,2.4234713867712134e-05
2005-01-14,0.006241155010491717,2.4280475471344816e-05,1.609747617913603e-05
2005-01-18,0.00940220595994301,2.4500495574137305e-05,1.9497527452422972e-05
2005-01-19,-0.00956261593440999,1.9493173782438938e-05,1.7743309786026485e-05
2005-01-20,-0.007381295615668471,5.444340367375013e-05,5.090024847419808e-05
2005-01-21,-0.006553931056432205,3.7616646138914075e-05,3.521448957874556e-05
2005-01-24,-0.003250194742569157,4.570744942282567e-05,4.127633001038621e-05
2005-01-25,0.0037466553312288653,3.6899261144152046e-05,3.2040218054940686e-05
2005-01-26,0.00484039207132092,3.8513412579391965e-05,1.874232706827987e-05
2005-01-27,0.0002724818858981237,2.1584324942661908e-05,1.9516904349857367e-05
2005-01-28,-0.0028647695805448237,2.993117401109172e-05,3.000023930263109e-05
2005-01-31,0.008400481325185005,4.4310680508281494e-05,1.3892703117691748e-05
2005-02-01,0.006843186709176052,1.4798225701036466e-05,1.4665934124338068e-05
2005-02-02,0.003358017897178378,1.9513862026098592e-05,1.2282489196794336e-05
2005-02-03,-0.002878810849549218,2.4694613718660697e-05,1.897936788509747e-05
2005-02-04,0.010900657144439663,1.8313395349065035e-05,1.657258788569468e-05
2005-02-07,-0.0008567092079578842,1.1611466095387856e-05,1.1060907571603574e-05
2005-02-08,0.0006238900159525329,1.3232728308288593e-05,9.6464086265102e-06
2005-02-09,-0.008853976534585861,2.573482651804878e-05,1.6609130219828938e-05
2005-02-10,0.004236301168189627,2.4809935186810416e-05,1.4833517966050334e-05
2005-02-11,0.007325003410655562,3.52411713032392e-05,1.9986255146225533e-05
2005-02-14,0.00038142620694614493,8.127278889610916e-06,8.834924514608722e-06
2005-02-15,0.003170151933402643,1.4845581397811394e-05,1.336794951206878e-05
2005-02-16,3.305566574418606e-05,2.019044949548738e-05,1.668034780221233e-05
2005-02-17,-0.007739983141280327,2.5371439544972893e-05,1.3635018536922273e-05
2005-02-18,0.0008823774817079411,1.6333220822757518e-05,1.4537475143134273e-05
2005-02-22,-0.01465129427584344,3.854942116817373e-05,3.152865969572055e-05
2005-02-23,0.00580907509982076,3.4154610296020106e-05,2.8936602981068107e-05
2005-02-24,0.007451705252914387,3.543161090446478e-05,2.6613122021796927e-05
2005-02-25,0.009321834325520584,2.27423891499525e-05,1.7318380646564957e-05
2005-02-28,-0.006792041351270761,2.9104739696092604e-05,2.2916251441471413e-05
2005-03-01,0.006024039727970276,2.7953300270006814e-05,1.996567471192418e-05
2005-03-02,-0.00038008990409998944,5.0283135564015925e-05,3.785044262684098e-05
2005-03-03,0.0002644256607453599,3.476102448657902e-05,2.4542948584190336e-05
2005-03-04,0.009702188371805143,3.558380653537219e-05,2.4061027045841172e-05
2005-03-07,0.002435397813785656,1.6634682415824848e-05,1.6364318637055185e-05
2005-03-08,-0.004934159974328445,2.1564919077918577e-05,1.9022028164847735e-05
2005-03-09,-0.009685166025593439,3.612923278728716e-05,3.2146592648362094e-05
2005-03-10,0.001316089170824597,3.9126345248456774e-05,3.026026891969741e-05
2005-03-11,-0.007047573113315941,4.1900997244965184e-05,3.47295906176743e-05
2005-03-14,0.005134948799653927,2.455732000593863e-05,1.9830828816312055e-05
2005-03-15,-0.007102846036772803,2.7189369947552305e-05,2.240240678464056e-05
2005-03-16,-0.008314453107851172,3.5446681546016244e-05,3.0596983983633306e-05
2005-03-17,0.0019591115433961193,2.1983049635726833e-05,2.3750095452460705e-05
2005-03-18,-0.0011346398315970063,2.9838831792945063e-05,2.8564896119383792e-05
2005-03-21,-0.004517686473291427,3.986068960539432e-05,3.341790278791619e-05
2005-03-22,-0.009932844501075344,5.4828154501861945e-05,4.377392942021839e-05
2005-03-23,-0.00018771971794784292,3.629022295562797e-05,3.4312622195046345e-05
2005-03-24,6.826579289143098e-05,3.007413768403363e-05,1.6780285021930647e-05
2005-03-28,0.002182048410558579,2.278264181153239e-05,1.505681059621636e-05
2005-03-29,-0.007941264716054164,3.997856429236904e-05,3.9295818279872574e-05
2005-03-30,0.013925926237332575,3.314672438760096e-05,2.755164118187638e-05
2005-03-31,-0.0010076676735097934,2.3395005317600735e-05,2.2979214785394312e-05
2005-04-01,-0.006485167667326763,7.812622258153005e-05,3.9260887817877104e-05
2005-04-04,0.0028270255037892156,2.8183471326162152e-05,2.2837930429855203e-05
2005-04-05,0.004530384177063418,2.999979125429709e-05,2.539131296416456e-05
